实时定位,设备号,方向,ID,定位时间,实时地址,速度,
119.679008，29.785835,866551036133374,49,5f46bae35bd7ea60b21cbb58,1597809718,浙****************号,17,
119.688721，29.793501,868035047008174,194,5f46bae35bd7ea60b21cbb59,1597809999,浙***************号,8,
119.690582，29.795635,868035047010012,130,5f46bae35bd7ea60bd4ade96,1597394972,浙*************8,26,
119.433426，29.935499,866551036133572,222,5f46bae35bd7ea60bd4ade97,1597394973,浙*************号,0,
119.433258，29.935347,866551036133572,228,5f46bae35bd7ea60bd4ade98,1597394974,浙*************号,20,
119.690712，29.795565,868035047010012,124,5f46bae35bd7ea60bd4ade99,1597394974,浙**************号,21,
119.433159，29.93531,866551036133572,241,5f46bae35bd7ea60bd4ade9a,1597394976,浙*************号,16,
119.686638，29.792685,868035047226805,66,5f46bae45bd7ea60aa1368ed,1597393315,浙***************8,25,
119.68676，29.792742,868035047226805,60,5f46bae45bd7ea60aa1368ee,1597393317,浙***************8,22,
119.688126，29.797586,868035047227565,204,5f46bae45bd7ea60aa1368ef,1597393317,浙*************9,17,
119.686874，29.792816,868035047226805,54,5f46bae45bd7ea60aa1368f0,1597393319,浙***************3,23,
119.676048，29.809126,868035042224490,38,5f46bae45bd7ea60ae1c2a44,1597540199,浙************3,0,
119.687454，29.80439,868035047226074,44,5f46bae45bd7ea60b21cbb5a,1597810000,浙**************号,23,
119.6791，29.785837,866551036133374,89,5f46bae45bd7ea60b21cbb5b,1597809720,浙****************号,15,
119.682854，29.790651,868035047226064,310,5f46bae45bd7ea60b21cbb5c,1597810001,浙**************8,34,
119.688759，29.793463,868035047008174,134,5f46bae45bd7ea60b21cbb5d,1597810001,浙***************号,13,
119.677155，29.795126,868035047199602,31,5f46bae45bd7ea60bd4ade9b,1597394978,浙**************号,24,
119.433075，29.935263,866551036133572,234,5f46bae45bd7ea60bd4ade9c,1597394978,浙*************号,18,
119.688141，29.797504,868035047227565,150,5f46bae55bd7ea60aa1368f1,1597393319,浙*************9,18,
119.688225，29.797445,868035047227565,130,5f46bae55bd7ea60aa1368f2,1597393321,浙*************4,21,
119.688225，29.797445,868035047227565,130,5f46bae55bd7ea60aa1368f3,1597393322,浙*************4,0,
119.688644，29.797152,868035047227565,117,5f46bae55bd7ea60aa1368f4,1597393329,浙**********路,23,
119.694504，29.799644,868035047199600,317,5f46bae55bd7ea60ae1c2a45,1597540186,浙***************号,29,
119.687538，29.804466,868035047226074,37,5f46bae55bd7ea60b21cbb5e,1597810002,浙**************号,19,
119.688835，29.793407,868035047008174,128,5f46bae55bd7ea60b21cbb5f,1597810003,浙***************号,19,
119.695976，29.806805,868035047225724,59,5f46bae55bd7ea60b21cbb60,1597810003,浙**************号,0,
119.688759，29.79707,868035047227565,139,5f46bae65bd7ea60aa1368f5,1597393331,浙**********路,24,
119.694504，29.799644,868035047199600,317,5f46bae65bd7ea60ae1c2a46,1597540188,浙***************号,0,
119.694122，29.80002,868035047199600,326,5f46bae65bd7ea60ae1c2a47,1597540194,浙*************号,21,
119.694115，29.800123,868035047199600,12,5f46bae65bd7ea60ae1c2a48,1597540196,浙*************号,21,
119.682304，29.782524,866551036133374,141,5f46bae65bd7ea60b21cbb61,1597810004,浙**************号,0,
119.682236，29.782953,868035047010084,321,5f46bae65bd7ea60b21cbb62,1597809981,浙**************号,0,
119.68161，29.783628,868035047010084,318,5f46bae65bd7ea60b21cbb63,1597809985,浙**************号,20,
119.679184，29.785793,866551036133374,127,5f46bae65bd7ea60b21cbb64,1597809722,浙*************5,19,
119.68763，29.804535,868035047226074,44,5f46bae65bd7ea60b21cbb65,1597810004,浙*************3,18,
119.68885，29.796995,868035047227565,131,5f46bae75bd7ea60aa1368f6,1597393333,浙**********路,23,
119.687279，29.793005,868035047226805,60,5f46bae75bd7ea60aa1368f7,1597393325,浙***************3,25,
119.689095，29.796814,868035047227565,126,5f46bae75bd7ea60aa1368f8,1597393337,浙***************号,25,
119.687691，29.793144,868035047226805,84,5f46bae75bd7ea60aa1368f9,1597393333,浙***************3,10,
119.687744，29.793152,868035047226805,94,5f46bae75bd7ea60aa1368fa,1597393335,浙***************3,6,
119.694183，29.800219,868035047199600,40,5f46bae75bd7ea60ae1c2a49,1597540198,浙*************号,23,
119.69429，29.800312,868035047199600,45,5f46bae75bd7ea60ae1c2a4a,1597540200,浙*************号,27,
119.672127，29.809706,868035047227570,221,5f46bae75bd7ea60ae1c2a4b,1597540206,浙**************号,9,
119.681229，29.784014,868035047010084,325,5f46bae75bd7ea60b21cbb66,1597809995,浙**************号,18,
119.681152，29.7841,868035047010084,318,5f46bae75bd7ea60b21cbb67,1597809997,浙**************号,23,
119.681152，29.7841,868035047010084,318,5f46bae75bd7ea60b21cbb68,1597810002,浙**************号,0,
119.687737，29.804592,868035047226074,52,5f46bae75bd7ea60b21cbb69,1597810006,浙*************3,18,
119.687744，29.793152,868035047226805,94,5f46bae85bd7ea60aa1368fb,1597393336,浙***************3,0,
119.689507，29.796431,868035047227565,167,5f46bae85bd7ea60aa1368fc,1597393345,浙***************号,23,
119.689522，29.796431,868035047227565,167,5f46bae85bd7ea60aa1368fd,1597393345,浙***************号,0,
119.689468，29.796322,868035047227565,208,5f46bae85bd7ea60aa1368fe,1597393347,浙***************号,24,
119.672035，29.80969,868035047227570,256,5f46bae85bd7ea60ae1c2a4c,1597540208,浙**************号,18,
119.69429，29.800312,868035047199600,45,5f46bae85bd7ea60ae1c2a4d,1597540209,浙*************号,0,
119.682854，29.790653,868035047226064,310,5f46bae85bd7ea60b21cbb6a,1597810004,浙**************8,0,
119.679276，29.785715,866551036133374,138,5f46bae85bd7ea60b21cbb6b,1597809724,浙*************5,22,
119.679878，29.785097,866551036133374,140,5f46bae85bd7ea60b21cbb6c,1597809738,浙**************号,15,
119.6894，29.796204,868035047227565,217,5f46bae95bd7ea60aa1368ff,1597393349,浙***************号,25,
119.704559，29.812529,868035047202295,253,5f46bae95bd7ea60aa136900,1597393353,浙***************号,0,
119.704514，29.812578,868035047202295,238,5f46bae95bd7ea60aa136901,1597393357,浙***************号,9,
119.704247，29.812483,868035047202295,247,5f46bae95bd7ea60aa136902,1597393361,浙***************号,22,
119.694916，29.800884,868035047199600,43,5f46bae95bd7ea60ae1c2a4e,1597540212,浙************7,25,
119.694923，29.800886,868035047199600,43,5f46bae95bd7ea60ae1c2a4f,1597540213,浙************7,0,
119.680229，29.784796,866551036133374,146,5f46bae95bd7ea60b21cbb6d,1597809902,浙**************号,0,
119.680367，29.784615,866551036133374,139,5f46bae95bd7ea60b21cbb6e,1597809944,浙**************号,17,
119.680542，29.784737,868035047010084,323,5f46bae95bd7ea60b21cbb6f,1597810009,浙**************号,30,
119.695114，29.801056,868035047199600,51,5f46baea5bd7ea60ae1c2a50,1597540216,浙************7,22,
119.671768，29.809618,868035047227570,243,5f46baea5bd7ea60ae1c2a51,1597540212,浙**************号,28,
119.671547，29.809513,868035047227570,236,5f46baea5bd7ea60ae1c2a52,1597540216,浙**************号,18,
119.671547，29.809513,868035047227570,236,5f46baea5bd7ea60ae1c2a53,1597540219,浙**************号,0,
119.696861，29.80728,868035047225724,54,5f46baea5bd7ea60b21cbb70,1597810010,浙**************号,29,
119.680855，29.784061,866551036133374,145,5f46baea5bd7ea60b21cbb71,1597809956,浙**************号,22,
119.671394，29.809404,868035047227570,226,5f46baeb5bd7ea60ae1c2a54,1597540222,浙*************号,6,
119.695343，29.801231,868035047199600,39,5f46baeb5bd7ea60ae1c2a55,1597540222,浙**********路,14,
119.695404，29.801313,868035047199600,5,5f46baeb5bd7ea60ae1c2a56,1597540224,浙**********路,18,
119.688553，29.80179,868035047202300,61,5f46baeb5bd7ea60ae1c2a57,1597540224,浙**************号,11,
119.688644，29.801861,868035047202300,51,5f46baeb5bd7ea60ae1c2a58,1597540226,浙**************号,21,
119.680946，29.783968,866551036133374,139,5f46baeb5bd7ea60b21cbb72,1597809958,浙**************号,24,
119.688835，29.793407,868035047008174,128,5f46baeb5bd7ea60b21cbb73,1597810012,浙***************号,0,
119.695396，29.801422,868035047199600,333,5f46baec5bd7ea60ae1c2a59,1597540226,浙**********路,22,
119.69532，29.801525,868035047199600,323,5f46baec5bd7ea60ae1c2a5a,1597540228,浙**********路,24,
119.69532，29.801527,868035047199600,323,5f46baec5bd7ea60ae1c2a5b,1597540229,浙**********路,0,
119.681602，29.783298,866551036133374,137,5f46baec5bd7ea60b21cbb74,1597809972,浙**************号,24,
119.680176，29.785137,868035047010084,317,5f46baec5bd7ea60b21cbb75,1597810015,浙**************号,36,
119.688019，29.80481,868035047226074,34,5f46baec5bd7ea60b21cbb76,1597810016,浙**************号,7,
119.682907，29.781879,866551036133374,136,5f46baec5bd7ea60b21cbb77,1597810006,浙*************5,22,
119.688942，29.802044,868035047202300,58,5f46baed5bd7ea60ae1c2a5c,1597540232,浙**************号,18,
119.695068，29.801832,868035047199600,329,5f46baed5bd7ea60ae1c2a5d,1597540234,浙**********路,26,
119.689041，29.802094,868035047202300,63,5f46baed5bd7ea60ae1c2a5e,1597540234,浙**************号,20,
119.689041，29.802094,868035047202300,63,5f46baed5bd7ea60ae1c2a5f,1597540236,浙**************号,0,
119.689095，29.802145,868035047202300,43,5f46baed5bd7ea60ae1c2a60,1597540236,浙**************号,15,
119.688019，29.80481,868035047226074,34,5f46baed5bd7ea60b21cbb78,1597810016,浙**************号,0,
119.694946，29.80208,868035047199600,342,5f46baee5bd7ea60ae1c2a61,1597540238,浙**********路,26,
119.689133，29.80221,868035047202300,37,5f46baee5bd7ea60ae1c2a62,1597540238,浙**************号,16,
119.689133，29.80221,868035047202300,37,5f46baee5bd7ea60ae1c2a63,1597540239,浙**************号,0,
119.689217，29.802269,868035047202300,49,5f46baee5bd7ea60ae1c2a64,1597540240,浙**************号,22,
119.68956，29.792873,868035047008174,129,5f46baee5bd7ea60b21cbb79,1597810013,浙***************号,39,
119.69738，29.807613,868035047225724,49,5f46baee5bd7ea60b21cbb7a,1597810019,浙**************号,25,
119.694893，29.802341,868035047199600,351,5f46baef5bd7ea60ae1c2a65,1597540242,浙**********路,27,
119.68811，29.804873,868035047226074,47,5f46baef5bd7ea60b21cbb7b,1597810020,浙*************5,9,
119.681686，29.783199,866551036133374,142,5f46baef5bd7ea60b21cbb7c,1597809974,浙**************号,26,
119.732162，29.811594,868035047226758,227,5f46bb0e5bd7ea60a97ba132,1597395535,浙**********线,12,
119.697578，29.807686,868035047225724,58,5f46bc255bd7ea60b21cbb7d,1597810021,浙**************号,31,
119.698265，29.795897,868035047199600,353,5f46bc285bd7ea60bd4ade9d,1597540118,浙**************号,29,
119.678802，29.802298,868035047227568,137,5f46bc655bd7ea60a803e202,1597395538,浙************桥,28,
119.700645，29.810904,868035047202069,158,5f46bc8a5bd7ea60b81a1022,1597454148,浙*************3,27,
119.700645，29.810904,868035047202069,158,5f46bcbf5bd7ea60aa136903,1597454148,浙*************3,27,
119.678802，29.802298,868035047227568,137,5f46bcd95bd7ea60aa136904,1597395538,浙************桥,28,
119.715935，29.808361,866551032746799,85,5f46bd3f5bd7ea60c6360972,1597454147,浙**********路,15,
119.678802，29.802298,868035047227568,137,5f46bd455bd7ea60c46f2822,1597395538,浙************桥,28,
119.433426，29.935499,866551036133572,222,5f46bdc65bd7ea60b77f8e32,1597394973,浙*************号,0,
119.678802，29.802298,868035047227568,137,5f46bde25bd7ea60b81a1023,1597395538,浙************桥,28,
119.715935，29.808361,866551032746799,85,5f46be1c5bd7ea60a803e203,1597454147,浙**********路,15,
119.678802，29.802298,868035047227568,137,5f46be3e5bd7ea60aa136905,1597395538,浙************桥,28,
119.715935，29.808361,866551032746799,85,5f46be425bd7ea60ae1c2a66,1597454147,浙**********路,15,
119.697578，29.807686,868035047225724,58,5f46be855bd7ea60bd4ade9e,1597810021,浙**************号,31,
119.715935，29.808361,866551032746799,85,5f46beda5bd7ea60c6360973,1597454147,浙**********路,15,
119.679367，29.798025,868035047227578,210,5f46bee15bd7ea60b81a1024,1597395536,浙*************6,25,
119.679367，29.798025,868035047227578,210,5f46bf175bd7ea60b21cbb7e,1597395536,浙*************6,25,
119.716034，29.80839,866551032746799,64,5f46bf1b5bd7ea60a803e204,1597454149,浙**********路,15,
119.68821，29.797674,868035047013991,195,5f46bf595bd7ea6e11063c62,1597467949,浙*************4,13,
119.697578，29.807686,868035047225724,58,5f46bf595bd7ea6e166d2ee2,1597810021,浙**************号,31,
119.664185，29.807951,868035047226753,309,5f46bf5b5bd7ea6e131871f2,1597457755,浙**************号,24,
119.700699，29.810791,868035047202069,149,5f46bf5e5bd7ea6e103f6532,1597454150,浙************号,24,
119.679367，29.798025,868035047227578,210,5f46bf8d5bd7ea6e177f4ca2,1597395536,浙*************6,25,
119.68885，29.796995,868035047227565,131,5f46bf905bd7ea6e103f6533,1597393333,浙**********路,23,
119.716034，29.80839,866551032746799,64,5f46bfac5bd7ea6e0e12c4d2,1597454151,浙**********路,0,
119.687279，29.793005,868035047226805,60,5f46bfb05bd7ea6e131871f3,1597393325,浙***************3,25,
119.679367，29.798025,868035047227578,210,5f46bfb45bd7ea6e1416c3a2,1597395536,浙*************6,25,
119.716034，29.80839,866551032746799,64,5f46bfcd5bd7ea6e0c575662,1597454151,浙**********路,0,
119.638138，29.758404,866551036133556,149,5f46bfe85bd7ea6e0e12c4d3,1597453128,浙*****************),7,
119.700699，29.810791,868035047202069,149,5f46bff05bd7ea6e12406432,1597454153,浙************号,0,
119.679367，29.798025,868035047227578,210,5f46bff25bd7ea6e15295f52,1597395536,浙*************6,25,
119.679367，29.798025,868035047227578,210,5f46c00e5bd7ea6e131871f4,1597395536,浙*************6,25,
119.700699，29.810791,868035047202069,149,5f46c0165bd7ea6e0f0102d2,1597454153,浙************号,0,
119.700699，29.810791,868035047202069,149,5f46c04b5bd7ea6e103f6534,1597454153,浙************号,0,
119.638138，29.758404,866551036133556,149,5f46c06f5bd7ea6e0c575663,1597453128,浙*****************),7,
119.679367，29.798025,868035047227578,210,5f46c0df5bd7ea6e1416c3a3,1597395536,浙*************6,25,
119.700699，29.810791,868035047202069,149,5f46c0ee5bd7ea6e0f0102d3,1597454153,浙************号,0,
119.638138，29.758404,866551036133556,149,5f46c10c5bd7ea6e0d7abff2,1597453128,浙*****************),7,
119.716194，29.808458,866551032746799,57,5f46c2065bd7ea6e166d2ee3,1597454153,浙**********路,16,
119.716385，29.808537,866551032746799,64,5f46c2065bd7ea6e166d2ee4,1597454157,浙**********路,17,
119.716545，29.808569,866551032746799,88,5f46c2065bd7ea6e166d2ee5,1597454161,浙**********路,12,
119.701141，29.810041,868035047202069,150,5f46c2065bd7ea6e166d2ee6,1597454162,浙*************号,29,
119.716599，29.808529,866551032746799,127,5f46c2075bd7ea6e166d2ee7,1597454163,浙**********路,14,
119.716675，29.808468,866551032746799,134,5f46c2075bd7ea6e166d2ee8,1597454165,浙**********路,16,
119.701263，29.809822,868035047202069,155,5f46c2075bd7ea6e166d2ee9,1597454166,浙*************号,19,
119.716675，29.808468,866551032746799,134,5f46c2085bd7ea6e166d2eea,1597454169,浙**********路,0,
119.690056，29.794493,868035047227809,0,5f46c2085bd7ea6e166d2eeb,1597454162,浙***************号,0,
119.701279，29.809668,868035047202069,183,5f46c2085bd7ea6e166d2eec,1597454170,浙*************号,13,
119.701241，29.809597,868035047202069,212,5f46c2095bd7ea6e166d2eed,1597454172,浙*************号,13,
119.716866，29.808252,866551032746799,147,5f46c2095bd7ea6e166d2eee,1597454173,浙**********路,6,
119.716888，29.808195,866551032746799,166,5f46c20a5bd7ea6e166d2eef,1597454179,浙**********路,9,
119.716896，29.808115,866551032746799,180,5f46c20a5bd7ea6e166d2ef0,1597454183,浙**********路,8,
119.716896，29.808115,866551032746799,180,5f46c20a5bd7ea6e166d2ef1,1597454185,浙**********路,0,
119.716881，29.808067,866551032746799,203,5f46c20b5bd7ea6e166d2ef2,1597454185,浙**********路,12,
119.716827，29.80801,866551032746799,214,5f46c20b5bd7ea6e166d2ef3,1597454187,浙**********路,15,
119.699982，29.808994,868035047202069,241,5f46c20b5bd7ea6e166d2ef4,1597454188,浙*************号,35,
119.716766，29.807957,866551032746799,226,5f46c20b5bd7ea6e166d2ef5,1597454189,浙**********路,16,
119.670502，29.806257,868035047201549,193,5f46c20c5bd7ea6e166d2ef6,1597454191,浙**************号,0,
119.716705，29.807878,866551032746799,217,5f46c20c5bd7ea6e166d2ef7,1597454191,浙**********路,19,
119.699982，29.808994,868035047202069,241,5f46c20c5bd7ea6e166d2ef8,1597454196,浙*************号,0,
119.668335，29.807377,868035042242559,256,5f46c20c5bd7ea6e166d2ef9,1597454197,浙***********4,0,
119.716469，29.807627,866551032746799,229,5f46c20c5bd7ea6e166d2efa,1597454197,浙**********路,22,
119.68821，29.797598,868035047013991,170,5f46c22b5bd7ea6e0d7abff3,1597467951,浙*************4,18,
119.433426，29.935499,866551036133572,222,5f46c22f5bd7ea6e103f6535,1597394973,浙*************号,0,
119.68811，29.76553,868035042243433,53,5f46c2315bd7ea6e131871f5,1597457754,浙**************号,13,
119.638138，29.758404,866551036133556,149,5f46c2585bd7ea6e1416c3a4,1597453128,浙*****************),7,
119.679367，29.798027,868035047227578,210,5f46c28f5bd7ea6e0e12c4d4,1597395541,浙*************6,0,
119.699142，29.808537,868035047202069,241,5f46c28f5bd7ea6e11063c63,1597454198,浙*************号,29,
119.679367，29.798027,868035047227578,210,5f46c2d05bd7ea6e0f0102d4,1597395541,浙*************6,0,
119.699142，29.808537,868035047202069,241,5f46c2d05bd7ea6e1416c3a5,1597454198,浙*************号,29,
119.679367，29.798027,868035047227578,210,5f46c34e5bd7ea6e166d2efb,1597395541,浙*************6,0,
119.679367，29.798027,868035047227578,210,5f46c3735bd7ea6e12406433,1597395541,浙*************6,0,
119.68811，29.76553,868035042243433,53,5f46c3c05bd7ea6e0f0102d5,1597457754,浙**************号,13,
119.688255，29.797499,868035047013991,151,5f46c3e25bd7ea6e131871f6,1597467953,浙*************4,22,
119.69117，29.802824,868035047010066,319,5f46c3e45bd7ea6e0c575664,1597453129,浙**************号,0,
119.433426，29.935499,866551036133572,222,5f46c41a5bd7ea74871ef122,1597394973,浙*************号,0,
119.69117，29.802824,868035047010066,319,5f46c41d5bd7ea749d577b32,1597453129,浙**************号,0,
119.699142，29.808537,868035047202069,241,5f46c41e5bd7ea748966b872,1597454198,浙*************号,29,
119.688156，29.765591,868035042243433,38,5f46c41f5bd7ea74854c8ea2,1597457756,浙**************号,17,
119.690201，29.802946,868035047201428,0,5f46c41f5bd7ea74954adc02,1597395542,浙**************号,0,
119.690201，29.802946,868035047201428,0,5f46c45f5bd7ea748966b873,1597395542,浙**************号,0,
119.690201，29.802946,868035047201428,0,5f46c47a5bd7ea74934703f2,1597395542,浙**************号,0,
119.69117，29.802824,868035047010066,319,5f46c49b5bd7ea74871ef123,1597453129,浙**************号,0,
119.716354，29.807564,866551032746799,234,5f46c4be5bd7ea74934703f3,1597454199,浙**********路,22,
119.690201，29.802946,868035047201428,0,5f46c5365bd7ea74946eae92,1597395542,浙**************号,0,
119.716354，29.807564,866551032746799,234,5f46c5395bd7ea748966b874,1597454199,浙**********路,22,
119.690201，29.802946,868035047201428,0,5f46c57a5bd7ea748966b875,1597395542,浙**************号,0,
119.679367，29.798027,868035047227578,210,5f46c5bd5bd7ea74954adc03,1597395541,浙*************6,0,
119.433426，29.935499,866551036133572,222,5f46c61b5bd7ea748e087072,1597394973,浙*************号,0,
119.69117，29.802824,868035047010066,319,5f46c6925bd7ea74862888e2,1597453129,浙**************号,0,
119.679367，29.798027,868035047227578,210,5f46c7115bd7ea74954adc04,1597395541,浙*************6,0,
119.69117，29.802824,868035047010066,319,5f46c78f5bd7ea7488242b62,1597453129,浙**************号,0,
119.668076，29.80718,868035042242559,246,5f46c7cd5bd7ea74946eae93,1597454202,浙************9,13,
119.698265，29.795897,868035047199600,353,5f46c8535bd7ea7488242b63,1597540118,浙**************号,29,
119.668076，29.80718,868035042242559,246,5f46c9465bd7ea79f462c152,1597454202,浙************9,13,
119.668076，29.80718,868035042242559,246,5f46ca0d5bd7ea79d92520b2,1597454202,浙************9,13,
119.668076，29.80718,868035042242559,246,5f46cac65bd7ea79e85c2e32,1597454202,浙************9,13,
119.668076，29.80718,868035042242559,246,5f46cb225bd7ea79f462c153,1597454202,浙************9,13,
119.679054，29.797644,868035047227578,217,5f46cb255bd7ea79d77f6382,1597395542,浙*************2,31,
119.679054，29.797644,868035047227578,217,5f46cc1b5bd7ea79f05e80f2,1597395542,浙*************2,31,
119.679054，29.797644,868035047227578,217,5f46cc395bd7ea79d77f6383,1597395542,浙*************2,31,
119.732162，29.811594,868035047226758,227,5f46cc705bd7ea79db51b062,1597395544,浙**********线,0,
119.716263，29.807489,866551032746799,228,5f46cc985bd7ea79da716fb2,1597454201,浙**********路,22,
119.732162，29.811594,868035047226758,227,5f46cc9b5bd7ea79e057a892,1597395544,浙**********线,0,
119.433258，29.935347,866551036133572,228,5f46ccd85bd7ea79f462c154,1597394974,浙*************号,20,
119.69117，29.802824,868035047010066,319,5f46cd355bd7ea79d77f6384,1597453129,浙**************号,0,
119.732162，29.811594,868035047226758,227,5f46cd375bd7ea79f462c155,1597395544,浙**********线,0,
119.688156，29.765591,868035042243433,38,5f46cd8b5bd7ea7eea4ce872,1597457756,浙**************号,17,
119.433258，29.935347,866551036133572,228,5f46cd905bd7ea7ee84fa6e2,1597394974,浙*************号,20,
119.716263，29.807489,866551032746799,228,5f46cdcc5bd7ea7eeb21a512,1597454201,浙**********路,22,
119.732162，29.811594,868035047226758,227,5f46cdf25bd7ea7ee14e5e12,1597395544,浙**********线,0,
119.690712，29.795565,868035047010012,124,5f46ce9a5bd7ea7ee44a97d2,1597394974,浙**************号,21,
119.69117，29.802824,868035047010066,319,5f46cef35bd7ea7eda62b172,1597453129,浙**************号,0,
119.698265，29.795897,868035047199600,353,5f46cef85bd7ea7eec2633a2,1597540118,浙**************号,29,
119.69117，29.802824,868035047010066,319,5f46cf515bd7ea7edd7e55b2,1597453129,浙**************号,0,
119.732162，29.811594,868035047226758,227,5f46cf555bd7ea7eeb21a513,1597395544,浙**********线,0,
119.732162，29.811594,868035047226758,227,5f46cf865bd7ea7edc33ee62,1597395544,浙**********线,0,
119.698265，29.795897,868035047199600,353,5f46d1d95bd7ea7edd7e55b3,1597540118,浙**************号,29,
119.675377，29.81016,866551032797503,152,5f46d2175bd7ea055747eee2,1597457756,浙**************号,0,
119.688652，29.795519,868035047202073,21,5f46d2175bd7ea055747eee3,1597457758,浙***************号,7,
119.663788，29.808228,868035047226753,304,5f46d2185bd7ea055747eee4,1597457761,浙**************号,27,
119.682823，29.769258,868035042359593,0,5f46d2185bd7ea055747eee5,1597457762,浙**************号,0,
119.663475，29.808369,868035047226753,290,5f46d2185bd7ea055747eee6,1597457765,浙**************号,27,
119.688652，29.795519,868035047202073,21,5f46d21a5bd7ea055747eee7,1597457766,浙***************号,0,
119.663315，29.808397,868035047226753,270,5f46d21a5bd7ea055747eee8,1597457767,浙**************号,27,
119.689095，29.796814,868035047227565,126,5f46d21a5bd7ea055a3430b2,1597393337,浙***************号,25,
119.687691，29.793144,868035047226805,84,5f46d21a5bd7ea055a3430b3,1597393333,浙***************3,10,
119.687744，29.793152,868035047226805,94,5f46d21a5bd7ea055a3430b4,1597393335,浙***************3,6,
119.687744，29.793152,868035047226805,94,5f46d21a5bd7ea055a3430b5,1597393336,浙***************3,0,
119.689507，29.796431,868035047227565,167,5f46d21a5bd7ea055a3430b6,1597393345,浙***************号,23,
119.688156，29.765591,868035042243433,38,5f46d21b5bd7ea055747eee9,1597457770,浙**************号,0,
119.688858，29.795591,868035047202073,80,5f46d21b5bd7ea055747eeea,1597457770,浙*************6,8,
119.663177，29.808392,868035047226753,256,5f46d21b5bd7ea055747eeeb,1597457769,浙**************号,30,
119.689522，29.796431,868035047227565,167,5f46d21b5bd7ea055a3430b7,1597393345,浙***************号,0,
119.689468，29.796322,868035047227565,208,5f46d21b5bd7ea055a3430b8,1597393347,浙***************号,24,
119.6894，29.796204,868035047227565,217,5f46d21b5bd7ea055a3430b9,1597393349,浙***************号,25,
119.704559，29.812529,868035047202295,253,5f46d21b5bd7ea055a3430ba,1597393353,浙***************号,0,
119.704514，29.812578,868035047202295,238,5f46d21b5bd7ea055a3430bb,1597393357,浙***************号,9,
119.688858，29.795593,868035047202073,80,5f46d21c5bd7ea055747eeec,1597457770,浙*************6,0,
119.66301，29.80835,868035047226753,248,5f46d21c5bd7ea055747eeed,1597457771,浙**************号,29,
119.688942，29.795538,868035047202073,128,5f46d21c5bd7ea055747eeee,1597457772,浙*************6,14,
119.704247，29.812483,868035047202295,247,5f46d21c5bd7ea055a3430bc,1597393361,浙***************号,22,
119.703598，29.812212,868035047202295,239,5f46d21c5bd7ea055a3430bd,1597393369,浙**************8,29,
119.703285，29.812101,868035047202295,248,5f46d21c5bd7ea055a3430be,1597393373,浙***************号,27,
119.703285，29.812105,868035047202295,248,5f46d21c5bd7ea055a3430bf,1597393376,浙***************号,0,
119.689072，29.795769,868035047227565,210,5f46d21c5bd7ea055a3430c0,1597393357,浙*************8,20,
119.66301，29.80835,868035047226753,248,5f46d21d5bd7ea055747eeef,1597457773,浙**************号,0,
119.689102，29.795418,868035047202073,135,5f46d21d5bd7ea055747eef0,1597457776,浙*************8,18,
119.702583，29.811832,868035047202295,242,5f46d21d5bd7ea055a3430c1,1597393381,浙**************8,30,
119.702103，29.811634,868035047202295,249,5f46d21d5bd7ea055a3430c2,1597393387,浙**************8,29,
119.689072，29.795769,868035047227565,210,5f46d21d5bd7ea055a3430c3,1597393357,浙*************8,0,
119.688644，29.766176,868035042243433,0,5f46d21e5bd7ea055747eef1,1597457774,浙**************号,0,
119.689034，29.795696,868035047227565,194,5f46d21e5bd7ea055a3430c4,1597393359,浙*************8,12,
119.689072，29.795635,868035047227565,148,5f46d21e5bd7ea055a3430c5,1597393361,浙*************8,13,
119.689125，29.795586,868035047227565,131,5f46d21e5bd7ea055a3430c6,1597393363,浙*************8,13,
119.68924，29.795515,868035047227565,109,5f46d21e5bd7ea055a3430c7,1597393367,浙*************8,9,
119.68924，29.795519,868035047227565,109,5f46d21e5bd7ea055a3430c8,1597393368,浙*************8,0,
119.689217，29.795298,868035047202073,155,5f46d21f5bd7ea055747eef2,1597457786,浙*************8,8,
119.689308，29.795513,868035047227565,89,5f46d21f5bd7ea055a3430c9,1597393369,浙*************8,10,
119.701439，29.811455,868035047202295,254,5f46d21f5bd7ea055a3430ca,1597393395,浙**************0,28,
119.701439，29.811455,868035047202295,254,5f46d21f5bd7ea055a3430cb,1597393397,浙**************0,0,
119.701096，29.811352,868035047202295,248,5f46d21f5bd7ea055a3430cc,1597393399,浙***************号,28,
119.68663，29.771887,868035042366838,224,5f46d21f5bd7ea056b527112,1597395545,浙**************号,27,
119.689217，29.795298,868035047202073,155,5f46d2205bd7ea055747eef3,1597457788,浙*************8,0,
119.689217，29.795259,868035047202073,174,5f46d2205bd7ea055747eef4,1597457788,浙**************号,7,
119.700928，29.811329,868035047202295,253,5f46d2205bd7ea055a3430cd,1597393401,浙**************8,29,
119.700577，29.811319,868035047202295,268,5f46d2205bd7ea055a3430ce,1597393405,浙**************8,22,
119.700439，29.811377,868035047202295,286,5f46d2205bd7ea055a3430cf,1597393407,浙**************7,14,
119.700371，29.811407,868035047202295,307,5f46d2205bd7ea055a3430d0,1597393409,浙**************7,7,
119.6903，29.803015,868035047201428,0,5f46d2205bd7ea056b527113,1597395548,浙**************号,0,
119.731956，29.811338,868035047226758,209,5f46d2205bd7ea056b527114,1597395549,浙**********线,6,
119.683495，29.798204,868035047200218,230,5f46d2205bd7ea056b527115,1597395548,浙**************号,0,
